itemId,gradeLevel,passageId,passageTitle,eligibleContent,ecDescription,ecSkillFamily,questionType,stem,targetWordOrPhrase,observedSkillPattern,expectedSkillPattern,evidenceSpan,stemSkillSignals,skillMatchResult,skillMatchConfidence,mismatchReason,notes,lessonId,sourceId
"cmpdlpsjw00vlevu9e9fvdv3y:exitTicket:1","6","b83558d3d9a1daf4","Understanding Theme Development passage 8","CC.1.3.6.A","","unknown","MCQ","What theme is developed through the character's actions?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlpsjw00vlevu9e9fvdv3y:masteryCheck:1","6","d0060d34b3528dea","Understanding Theme Development passage 10","CC.1.3.6.A","","unknown","MCQ","What is the theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:1","6","09562a113c47a2c8","Understanding Character Change and Conflict passage 4","CC.1.3.6.C","","unknown","MCQ","What does Tesla's initial reaction to the challenges he faced reveal about him?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:2","6","c9ee3321fc476d86","Understanding Character Change and Conflict passage 5","CC.1.3.6.C","","unknown","MCQ","How does the character's response to the conflict affect their relationship with others?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:3","6","1f27f4b9b1e23f1d","Understanding Character Change and Conflict passage 6","CC.1.3.6.C","","unknown","MCQ","What does the character learn from facing the conflict?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlq62v00vtevu9szk9s8yr:exitTicket:1","6","6bce0446dc928b27","Understanding Character Change and Conflict passage 8","CC.1.3.6.C","","unknown","MCQ","What is the main conflict in the story, and how does it drive the character's change?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlulcl00wdevu9b1iewyb7:independentPractice:4","6","51097ab9b8d6bec2","Understanding Plot Development in Episodes passage 7","CC.1.3.6.C","","unknown","MCQ","What is the main theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlulcl00wdevu9b1iewyb7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlsfwi00w4evu9g1q6o1a2:guidedPractice:1","6","c3001a10d1a39e19","Understanding Point of View in Texts passage 1","CC.1.3.6.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlsfwi00w4evu9g1q6o1a2:exitTicket:1","6","aae194c47cc871fa","Understanding Point of View in Texts passage 4","CC.1.3.6.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlz5ik00wxevu9l87lwmwy:guidedPractice:1","6","b335e8d91b59dd29","Understanding Connotation and Figurative Language passage 1","CC.1.3.6.F","","unknown","MCQ","What does the description of the cactus suggest in the passage?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlz5ik00wxevu9l87lwmwy:independentPractice:1","6","ffa5dae509af0508","Understanding Connotation and Figurative Language passage 3","CC.1.3.6.F","","unknown","MCQ","What does the phrase ""her life was a colorful tapestry"" suggest in the passage?","","inference","unknown","","vocabulary|inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlz5ik00wxevu9l87lwmwy:exitTicket:1","6","4cb722a1ce50a910","Understanding Connotation and Figurative Language passage 5","CC.1.3.6.F","","unknown","MCQ","What does the phrase ""a sea of lights"" suggest in the passage?","a sea of lights","vocabulary_context","unknown","","vocabulary|inference","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmhj0500zgevu9bu6ocm3k:guidedPractice:1","7","854d3c3d1058e9ab","Understanding Domain-Specific Vocabulary Morphology passage 1","CC.1.1.7.E","","unknown","MCQ","What does the word ""biology"" mean based on its morphology?","biology","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmlk6r0101evu9x7yib8oo:guidedPractice:1","7","e2b31c78f2d9adad","Exploring Etymology: Unlocking Word Meanings passage 1","CC.1.1.7.E","","unknown","MCQ","What is the origin of the word 'astronomy'?","astronomy","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmq10y010hevu9spinmfoh:guidedPractice:1","7","1d3ccc76a3b21aed","Understanding Main Ideas in Texts passage 1","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about marine pollution?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmq10y010hevu9spinmfoh:independentPractice:1","7","ce795c98be2d17ab","Understanding Main Ideas in Texts passage 3","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about Marie Curie?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmq10y010hevu9spinmfoh:exitTicket:1","7","6268e9961a3033b5","Understanding Main Ideas in Texts passage 5","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about the Magna Carta?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmq10y010hevu9spinmfoh:masteryCheck:1","7","31afa1abe6ef4053","Understanding Main Ideas in Texts passage 6","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about Harriet Tubman?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmqdnz010pevu94j9g8iu1:guidedPractice:1","7","c1754feaec5b8afc","Understanding Central Ideas Across Text Sections passage 1","CC.1.2.7.A","","unknown","MCQ","Which sentence best supports the central idea that the water cycle is essential for Earth's ecosystems?","","evidence_use","unknown","","evidence|key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmqdnz010pevu94j9g8iu1:independentPractice:1","7","e9d9ef4a8570554a","Understanding Central Ideas Across Text Sections passage 4","CC.1.2.7.A","","unknown","MCQ","Which section best supports the central idea that Edison's perseverance was key to his success?","","evidence_use","unknown","","evidence|key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmqdnz010pevu94j9g8iu1:independentPractice:4","7","ca2d6996406eb9cf","Understanding Central Ideas Across Text Sections passage 7","CC.1.2.7.A","","unknown","MCQ","Which sentence best supports the central idea that fossils are important for understanding Earth's history?","","evidence_use","unknown","","evidence|key_ideas|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmqdnz010pevu94j9g8iu1:exitTicket:1","7","9bb207271b5ffe93","Understanding Central Ideas Across Text Sections passage 8","CC.1.2.7.A","","unknown","MCQ","Which section best supports the central idea that the printing press transformed societies by democratizing information?","","evidence_use","unknown","","evidence|key_ideas|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmqdnz010pevu94j9g8iu1:masteryCheck:2","7","e2e816af1e9fc428","Understanding Central Ideas Across Text Sections passage 11","CC.1.2.7.A","","unknown","MCQ","Which section best supports the central idea that cooking is a valuable skill for individuals?","","evidence_use","unknown","","evidence|key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:independentPractice:2","7","dc05a81d36ba504a","Mastering Text Evidence: Analyzing and Supporting Claims passage 5","CC.1.2.7.B","","unknown","MCQ","Which detail best supports the idea that the dough is being actively worked on?","","evidence_use","unknown","","evidence","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:independentPractice:3","7","93f39be2d8ba074f","Mastering Text Evidence: Analyzing and Supporting Claims passage 6","CC.1.2.7.B","","unknown","MCQ","What is a common theme in both passages?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:exitTicket:1","7","aa8d7bba629aa716","Mastering Text Evidence: Analyzing and Supporting Claims passage 8","CC.1.2.7.B","","unknown","MCQ","What evidence supports the claim that the explorers were curious about their surroundings?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","7","ad93d2a446b47593","Mastering Text Evidence: Analyzing and Supporting Claims passage 10","CC.1.2.7.B","","unknown","MCQ","What evidence supports the claim that van Gogh valued the use of color in his paintings?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:2","7","c8d92595d37cbab0","Mastering Text Evidence: Analyzing and Supporting Claims passage 11","CC.1.2.7.B","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmurek0118evu9j5ct4z2y:independentPractice:1","7","8013f18266aaa77e","Making Inferences from Text passage 4","CC.1.2.7.B","","unknown","MCQ","What inference can be made about Marie Curie's motivation and character?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmurek0118evu9j5ct4z2y:exitTicket:1","7","8c4a2ae28d8a2f19","Making Inferences from Text passage 8","CC.1.2.7.B","","unknown","MCQ","What can be inferred about the colonists' attitude toward British laws?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmxkrt011gevu9lgkrwzj8:guidedPractice:1","7","f048abefeb9e8714","Understanding Author's Purpose and Rhetorical Choices passage 1","CC.1.2.7.D","","unknown","MCQ","What is the author's purpose in the passage about bees?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
